sku_id,product_id
572,28604
572,28609
572,28610
572,28612
572,28614
572,28624
572,28626
572,28635
572,28638
572,28641
573,28654
573,28668
573,28674
574,28706
574,28709
574,28722
574,28724
574,28731
574,28740
575,28780
575,28783
575,28789
576,28809
576,28819
576,28825
576,28829
576,28838
576,28844
576,28847
577,28868
577,28891
577,28894
578,28910
578,28919
578,28926
579,28960
579,28975
579,28987
579,28992
580,29002
580,29007
580,29028
580,29030
580,29047
581,29052
581,29079
581,29082
581,29087
582,29115
582,29121
582,29127
582,29131
582,29132
582,29136
583,29169
583,29188
584,29214
584,29216
584,29221
584,29229
584,29243
585,29277
585,29278
585,29281
585,29284
585,29292
585,29294
586,29302
586,29309
586,29316
586,29318
586,29347
587,29350
587,29366
587,29380
587,29381
587,29386
587,29397
588,29407
588,29410
588,29421
588,29433
588,29444
589,29451
589,29459
589,29465
589,29467
589,29477
589,29497
589,29499
590,29518
590,29521
590,29529
590,29531
590,29541
590,29545
591,29577
591,29583
591,29588
591,29598
592,29606
592,29614
592,29621
592,29626
592,29634
592,29636
593,29651
593,29670
593,29684
593,29685
593,29694
594,29706
594,29730
594,29745
595,29753
595,29755
595,29781
596,29811
596,29848
597,29857
597,29861
597,29878
598,29938
598,29941
598,29944
598,29947
599,29952
600,30026
600,30043
601,30059
601,30074
601,30075
601,30096
602,30102
602,30105
602,30118
602,30126
602,30128
602,30129
602,30130
602,30134
602,30135
602,30140
603,30163
603,30166
603,30168
603,30176
603,30192
603,30198
604,30211
604,30214
604,30230
604,30231
605,30257
605,30264
605,30284
606,30301
606,30315
606,30318
606,30319
606,30326
606,30329
607,30351
607,30353
607,30361
607,30366
607,30376
607,30382
609,30489
609,30491
609,30499
610,30500
610,30514
610,30521
610,30547
611,30570
612,30606
612,30607
612,30610
612,30611
612,30622
612,30625
612,30629
612,30633
613,30653
613,30657
613,30662
613,30668
613,30672
613,30685
613,30694
614,30720
614,30729
614,30745
615,30758
615,30759
615,30765
615,30773
615,30786
615,30787
616,30810
616,30823
616,30832
617,30851
617,30883
617,30892
617,30896
617,30897
618,30905
618,30938
618,30944
618,30945
619,30950
619,30993
619,30997
620,31003
620,31007
620,31012
620,31015
620,31019
620,31025
620,31044
620,31049
621,31071
621,31088
621,31089
621,31092
621,31098
622,31118
622,31132
622,31140
623,31157
623,31170
623,31183
624,31224
624,31248
625,31265
625,31274
625,31281
625,31288
626,31301
626,31323
626,31326
626,31327
626,31332
626,31340
626,31343
627,31353
627,31359
627,31367
628,31403
628,31413
628,31414
628,31417
628,31418
628,31424
628,31425
628,31440
628,31446
629,31479
629,31493
630,31518
630,31534
630,31537
630,31540
630,31545
631,31566
631,31567
631,31571
631,31578
631,31579
631,31587
631,31592
632,31609
632,31612
632,31632
632,31637
632,31641
632,31648
633,31657
633,31659
633,31672
633,31684
634,31700
634,31705
634,31708
634,31715
634,31720
634,31721
634,31743
634,31744
634,31748
635,31765
635,31772
635,31779
635,31790
635,31799
636,31801
636,31803
636,31805
636,31807
636,31815
636,31821
636,31827
636,31837
637,31856
637,31868
637,31872
637,31874
637,31899
638,31900
638,31910
638,31912
638,31913
638,31916
638,31918
639,31959
639,31965
639,31974
639,31976
639,31994
639,31996
640,32019
640,32021
640,32040
640,32048
641,32066
641,32069
641,32072
641,32082
641,32084
641,32093
642,32104
642,32112
642,32114
642,32126
642,32129
642,32132
642,32138
642,32140
642,32144
643,32156
643,32173
643,32180
643,32185
643,32191
644,32205
644,32208
644,32221
644,32222
644,32227
644,32229
644,32240
644,32244
644,32247
645,32261
645,32278
645,32284
645,32286
646,32314
646,32326
646,32332
647,32352
647,32356
647,32370
647,32372
647,32373
647,32387
647,32389
647,32394
648,32400
648,32402
648,32422
648,32430
648,32433
649,32452
649,32454
649,32461
649,32482
649,32490
649,32496
650,32509
650,32511
650,32543
651,32551
651,32558
651,32562
651,32566
651,32580
651,32584
651,32592
651,32593
651,32596
652,32611
652,32612
652,32615
652,32621
652,32623
652,32631
653,32656
653,32679
653,32683
653,32687
654,32702
654,32703
654,32713
654,32719
654,32731
654,32737
654,32744
655,32754
655,32768
655,32775
655,32786
656,32805
656,32823
656,32824
656,32825
656,32831
656,32840
657,32850
657,32856
657,32864
657,32866
657,32871
657,32898
658,32906
658,32908
658,32912
658,32920
658,32940
659,32952
659,32955
659,32959
659,32962
659,32975
659,32980
659,32982
660,33012
660,33013
660,33022
660,33045
661,33069
661,33077
661,33084
661,33086
661,33090
661,33097
661,33099
662,33106
662,33119
662,33121
662,33127
663,33157
663,33166
663,33170
664,33249
665,33252
665,33264
665,33292
665,33295
666,33315
666,33330
666,33332
666,33334
667,33352
667,33372
667,33383
667,33389
667,33399
668,33402
668,33404
668,33421
668,33423
668,33428
668,33435
668,33438
668,33445
669,33468
669,33485
670,33509
670,33511
670,33515
670,33516
670,33517
670,33537
670,33546
671,33562
671,33577
671,33587
671,33593
671,33597
672,33621
672,33634
672,33637
672,33641
672,33645
673,33659
673,33678
673,33679
673,33698
673,33699
674,33704
674,33725
674,33726
675,33767
675,33772
675,33783
675,33787
675,33789
675,33796
676,33800
676,33805
676,33815
676,33822
676,33823
676,33834
676,33838
676,33849
677,33869
677,33875
677,33883
678,33909
678,33911
678,33918
678,33928
678,33940
679,33951
679,33965
679,33982
679,33989
679,33992
679,33994
679,33996
680,34003
680,34016
680,34028
681,34090
682,34103
682,34104
682,34122
682,34137
682,34147
683,34150
683,34163
683,34167
683,34170
683,34183
684,34210
684,34215
684,34220
684,34232
684,34245
684,34248
685,34252
685,34254
685,34287
685,34291
685,34294
686,34302
686,34310
688,34400
688,34409
688,34421
688,34425
688,34436
688,34439
689,34463
689,34474
689,34485
689,34492
690,34510
690,34519
690,34523
690,34525
691,34560
691,34569
691,34584
692,34601
692,34619
692,34634
692,34638
693,34650
693,34651
693,34666
693,34692
693,34697
694,34709
694,34714
694,34717
694,34719
695,34750
695,34757
695,34777
695,34784
695,34796
696,34802
696,34803
696,34830
696,34833
696,34838
696,34840
696,34842
697,34850
697,34851
697,34852
697,34861
697,34899
698,34905
698,34914
698,34915
698,34918
698,34930
698,34939
698,34949
699,34953
699,34958
699,34963
699,34967
700,35000
700,35019
700,35022
700,35040
701,35076
701,35084
701,35089
701,35091
701,35098
702,35107
702,35109
702,35118
702,35128
702,35132
702,35136
702,35142
702,35144
703,35152
703,35157
703,35162
703,35173
703,35174
703,35175
703,35179
703,35183
704,35211
704,35218
704,35222
704,35225
704,35237
704,35238
705,35274
705,35295
705,35298
706,35302
706,35303
706,35311
706,35314
706,35329
706,35330
706,35338
707,35364
707,35370
707,35371
707,35382
707,35384
708,35400
708,35411
708,35413
708,35422
708,35436
708,35438
709,35465
709,35472
709,35477
709,35485
709,35490
710,35525
710,35535
710,35537
710,35547
711,35564
712,35603
712,35604
712,35625
712,35628
713,35653
713,35663
713,35664
713,35699
714,35702
714,35721
715,35751
715,35771
715,35781
716,35814
716,35818
717,35863
717,35866
717,35875
717,35892
718,35910
718,35916
718,35920
718,35925
718,35927
718,35935
718,35948
719,35982
719,35992
719,35993
719,35996
720,36002
720,36007
720,36023
720,36036
720,36043
721,36052
721,36072
721,36076
721,36083
722,36104
722,36107
722,36114
722,36127
722,36149
723,36176
723,36199
724,36229
724,36237
724,36241
724,36248
725,36269
725,36273
725,36295
725,36297
725,36299
726,36300
726,36304
726,36321
726,36328
726,36331
726,36333
727,36371
727,36378
727,36382
727,36384
727,36389
728,36421
729,36462
729,36466
729,36469
729,36477
729,36481
729,36483
730,36500
730,36524
730,36527
730,36530
730,36533
730,36534
731,36562
731,36570
731,36577
731,36580
731,36598
732,36602
732,36605
732,36626
732,36634
732,36636
732,36649
733,36653
733,36665
733,36673
733,36674
733,36678
733,36684
733,36689
734,36722
735,36778
735,36792
736,36804
736,36813
736,36820
736,36824
736,36848
737,36866
737,36868
737,36875
737,36877
737,36880
737,36899
738,36901
738,36912
738,36926
738,36932
738,36938
738,36948
739,36973
739,36974
739,36979
739,36983
739,36991
739,36995
740,37024
740,37025
740,37038
741,37053
741,37055
741,37056
741,37059
741,37061
741,37063
741,37071
741,37093
742,37115
742,37116
742,37127
742,37130
742,37135
743,37168
743,37175
743,37178
743,37181
744,37202
744,37204
744,37210
744,37240
745,37264
745,37267
745,37282
745,37292
745,37294
745,37295
746,37332
747,37361
747,37370
747,37377
748,37413
748,37415
748,37420
748,37434
748,37442
748,37443
748,37445
748,37446
749,37461
749,37466
749,37479
749,37487
749,37488
750,37504
750,37522
750,37523
750,37526
750,37533
750,37540
751,37550
751,37564
751,37566
751,37581
751,37583
751,37588
751,37590
751,37592
752,37609
752,37641
752,37643
752,37644
753,37672
753,37686
753,37689
753,37691
753,37694
754,37700
754,37716
754,37719
754,37730
754,37732
754,37734
754,37739
754,37744
754,37746
755,37750
755,37757
755,37761
755,37762
755,37792
756,37813
756,37814
756,37816
756,37818
756,37828
756,37829
756,37831
756,37846
757,37858
757,37860
757,37861
757,37863
757,37876
757,37878
757,37885
757,37898
758,37906
758,37911
758,37928
759,37950
759,37968
759,37993
759,37996
759,37998
760,38004
760,38013
760,38015
760,38033
761,38053
761,38083
762,38103
762,38116
762,38126
762,38127
763,38151
763,38154
763,38163
763,38182
763,38191
764,38218
764,38219
764,38231
764,38238
764,38243
764,38245
765,38253
765,38266
765,38276
766,38308
766,38313
766,38335
766,38336
767,38357
767,38363
767,38375
767,38376
767,38379
767,38384
768,38405
768,38412
768,38418
768,38428
768,38444
769,38473
769,38488
770,38507
770,38512
770,38514
770,38528
770,38530
770,38533
771,38550
771,38589
771,38592
771,38595
772,38601
772,38627
772,38629
772,38637
773,38658
773,38659
773,38665
773,38675
773,38696
774,38704
774,38731
774,38735
775,38754
775,38760
775,38761
775,38775
775,38780
776,38811
776,38819
776,38824
776,38841
777,38850
777,38852
777,38874
777,38883
777,38886
778,38909
778,38915
778,38923
778,38927
778,38929
779,38971
779,38973
779,38977
779,38983
779,38990
779,38994
780,39040
780,39041
780,39045
781,39054
782,39100
782,39112
782,39123
782,39139
782,39141
782,39144
783,39165
783,39167
783,39170
783,39189
784,39200
784,39210
784,39212
784,39230
784,39232
784,39235
784,39238
784,39242
785,39250
785,39261
785,39270
785,39282
785,39292
785,39298
786,39309
786,39317
786,39332
786,39335
786,39345
786,39349
787,39352
787,39353
787,39365
787,39368
787,39377
787,39391
787,39398
788,39404
788,39417
788,39422
788,39428
788,39447
789,39458
789,39471
789,39482
789,39494
790,39514
790,39529
790,39534
791,39553
791,39555
791,39570
791,39575
791,39578
791,39584
791,39585
792,39604
792,39608
792,39611
792,39620
792,39625
792,39626
792,39633
792,39644
792,39648
793,39668
793,39672
793,39683
793,39688
793,39696
794,39718
794,39733
794,39742
795,39752
795,39765
795,39767
795,39777
795,39793
795,39797
796,39813
796,39841
796,39843
796,39844
796,39845
796,39846
797,39864
797,39888
797,39889
797,39897
798,39919
798,39922
798,39927
798,39928
798,39943
798,39944
799,39968
799,39971
799,39986
800,40000
800,40025
800,40035
800,40038
801,40057
801,40077
801,40079
801,40093
802,40100
802,40111
802,40123
802,40128
802,40138
803,40156
803,40167
803,40180
803,40181
804,40203
804,40217
804,40220
804,40227
804,40233
804,40238
804,40243
804,40248
805,40282
805,40296
806,40312
806,40314
806,40328
806,40332
807,40355
807,40357
807,40375
807,40377
807,40388
807,40394
808,40426
808,40429
808,40443
809,40464
809,40466
809,40469
809,40481
810,40504
810,40507
810,40509
810,40513
810,40522
810,40523
810,40524
810,40526
810,40530
810,40534
810,40544
811,40553
811,40567
811,40592
811,40594
811,40599
812,40626
812,40631
812,40643
813,40657
813,40660
813,40667
813,40670
813,40675
813,40681
813,40684
814,40700
814,40705
814,40706
814,40747
815,40750
815,40772
816,40800
816,40816
816,40846
817,40852
817,40857
817,40866
817,40869
817,40873
817,40875
818,40907
818,40918
818,40923
818,40935
818,40943
819,40968
819,40984
819,40988
820,41001
820,41015
820,41022
820,41032
820,41038
820,41042
820,41047
821,41053
821,41062
821,41072
821,41088
821,41094
821,41097
822,41103
822,41114
822,41115
822,41123
822,41129
822,41133
822,41137
823,41180
823,41195
824,41207
824,41213
824,41222
825,41251
825,41268
825,41277
825,41295
826,41310
826,41326
826,41329
826,41334
826,41341
826,41345
827,41354
827,41363
827,41365
827,41384
827,41387
827,41396
827,41397
828,41405
828,41432
829,41456
829,41467
830,41504
830,41507
830,41508
830,41512
830,41515
830,41523
830,41535
830,41544
831,41571
831,41572
831,41573
831,41576
831,41587
832,41627
832,41628
832,41635
832,41640
833,41653
833,41665
833,41671
833,41675
833,41693
834,41701
834,41708
834,41710
834,41726
834,41728
835,41755
835,41762
835,41763
835,41766
835,41769
835,41770
835,41782
835,41783
835,41790
835,41796
836,41800
836,41818
836,41831
836,41843
836,41848
837,41854
837,41879
837,41880
837,41889
838,41904
838,41907
838,41917
838,41924
838,41925
838,41927
838,41939
838,41941
838,41946
838,41947
839,41961
839,41967
839,41975
839,41985
839,41986
839,41999
840,42004
840,42017
840,42027
840,42036
840,42037
840,42038
840,42043
841,42076
842,42100
842,42141
842,42142
842,42145
843,42159
843,42165
843,42177
843,42179
844,42215
844,42217
844,42218
844,42222
844,42227
844,42237
844,42239
844,42241
844,42243
844,42247
845,42254
845,42256
845,42277
845,42280
845,42282
845,42288
845,42296
846,42312
846,42318
846,42322
846,42345
847,42364
847,42374
847,42378
847,42399
848,42400
848,42403
848,42412
848,42415
848,42422
848,42434
848,42442
849,42463
849,42475
849,42484
849,42490
850,42510
850,42515
850,42538
850,42544
851,42569
851,42572
851,42575
851,42577
851,42582
851,42596
852,42602
852,42612
852,42636
852,42649
853,42653
853,42659
853,42660
853,42664
853,42678
853,42682
853,42684
853,42689
854,42709
854,42710
854,42720
854,42724
854,42725
855,42775
855,42776
855,42785
855,42789
855,42792
855,42794
856,42803
856,42809
856,42822
856,42824
856,42846
857,42862
857,42873
857,42884
857,42894
857,42899
858,42906
858,42907
858,42930
858,42936
858,42941
859,42978
859,42998
860,43007
860,43008
860,43012
860,43013
860,43014
860,43019
860,43021
860,43046
860,43047
861,43078
862,43102
862,43103
862,43106
862,43111
862,43126
862,43147
863,43179
863,43182
863,43192
863,43197
864,43220
865,43253
865,43259
865,43262
865,43281
866,43309
867,43377
868,43415
868,43417
868,43418
868,43419
868,43420
868,43428
868,43429
868,43438
868,43439
868,43441
868,43442
869,43469
869,43473
869,43494
870,43514
870,43537
870,43546
871,43559
871,43560
871,43564
871,43568
871,43575
871,43577
871,43582
871,43590
871,43594
872,43614
872,43627
872,43636
872,43637
872,43641
873,43654
873,43685
873,43689
873,43691
874,43714
874,43716
874,43745
875,43750
875,43771
875,43776
875,43788
876,43818
876,43826
876,43831
876,43837
877,43861
877,43867
877,43868
877,43869
877,43874
877,43880
877,43885
877,43886
878,43919
878,43929
878,43931
878,43935
878,43945
878,43946
878,43947
879,43956
879,43987
880,44025
880,44027
880,44042
880,44047
881,44063
881,44064
881,44069
881,44099
882,44103
882,44114
882,44116
882,44119
882,44139
882,44146
883,44150
883,44178
883,44180
884,44213
884,44219
884,44238
884,44245
885,44261
885,44274
885,44281
885,44285
885,44286
885,44288
886,44306
886,44320
886,44322
886,44327
886,44337
886,44338
886,44346
887,44355
887,44357
887,44364
887,44370
887,44378
887,44391
887,44398
888,44403
888,44406
888,44408
888,44417
888,44429
888,44442
888,44446
888,44447
888,44448
889,44457
889,44458
889,44471
890,44500
890,44503
890,44506
890,44512
890,44517
890,44522
890,44526
890,44534
890,44541
891,44572
891,44574
891,44581
891,44582
891,44587
891,44589
891,44595
892,44620
892,44621
892,44627
892,44643
893,44661
893,44667
893,44680
893,44695
894,44701
894,44703
894,44707
894,44712
894,44714
894,44719
894,44740
894,44745
895,44752
895,44755
895,44759
895,44767
895,44778
896,44822
896,44828
896,44834
896,44843
897,44853
897,44854
897,44856
897,44860
897,44861
897,44866
897,44882
898,44907
898,44910
898,44917
898,44922
898,44944
899,44960
899,44961
899,44974
899,44978
899,44980
900,45001
900,45007
900,45008
900,45009
900,45013
900,45019
900,45021
900,45026
900,45028
900,45031
900,45039
901,45055
901,45070
901,45075
901,45079
901,45096
902,45107
902,45109
902,45115
902,45117
902,45121
902,45126
902,45129
902,45133
902,45139
902,45149
903,45163
903,45193
904,45237
904,45239
904,45246
905,45255
905,45257
905,45267
905,45269
905,45276
905,45292
906,45311
906,45318
906,45322
906,45330
906,45340
907,45362
907,45369
907,45375
907,45387
908,45401
908,45407
908,45420
908,45427
909,45456
909,45475
909,45481
909,45488
909,45489
910,45501
910,45505
910,45516
910,45526
910,45538
911,45552
911,45556
911,45575
911,45577
911,45597
912,45610
912,45615
912,45632
913,45654
913,45664
913,45666
913,45670
913,45675
913,45677
913,45694
914,45700
914,45702
914,45710
914,45728
914,45734
914,45735
914,45740
914,45744
915,45753
915,45755
915,45758
915,45776
915,45788
915,45793
915,45797
916,45801
916,45803
916,45807
916,45808
916,45811
916,45815
916,45845
916,45847
917,45865
917,45883
918,45900
918,45940
918,45942
918,45945
919,45963
919,45965
919,45970
919,45979
919,45981
919,45998
920,46018
920,46026
920,46038
920,46040
920,46043
921,46056
921,46068
921,46094
921,46095
922,46102
922,46103
923,46158
923,46170
923,46186
924,46203
924,46212
924,46213
924,46215
924,46218
924,46220
924,46223
924,46224
924,46227
924,46237
924,46239
924,46244
924,46245
924,46248
925,46264
925,46267
925,46274
925,46284
925,46285
925,46299
926,46307
926,46309
926,46326
926,46340
927,46350
927,46357
927,46363
927,46378
928,46406
928,46412
928,46423
928,46435
928,46439
929,46459
929,46470
929,46482
929,46494
929,46495
930,46502
930,46503
930,46505
930,46508
930,46511
930,46516
930,46533
930,46535
930,46548
931,46551
931,46556
931,46560
931,46568
931,46584
931,46594
931,46596
932,46622
932,46629
932,46645
933,46667
933,46692
934,46700
934,46721
934,46726
934,46735
935,46750
935,46771
935,46780
935,46783
935,46785
935,46787
935,46789
936,46816
936,46818
936,46833
936,46838
936,46843
936,46844
937,46851
937,46857
937,46858
937,46861
937,46889
938,46902
938,46904
938,46932
938,46947
939,46951
939,46977
939,46986
940,47006
940,47030
940,47043
940,47044
941,47055
941,47057
941,47075
941,47094
941,47097
942,47105
942,47107
942,47119
942,47141
942,47144
942,47146
942,47149
943,47157
943,47168
943,47176
943,47182
943,47192
943,47197
944,47206
944,47210
944,47213
944,47221
944,47227
944,47234
944,47242
944,47245
944,47246
945,47253
945,47254
945,47273
945,47281
945,47283
945,47293
945,47294
946,47304
946,47325
946,47344
947,47353
947,47358
947,47367
947,47369
947,47371
947,47377
947,47398
948,47425
948,47440
949,47476
949,47487
949,47488
949,47492
949,47495
949,47499
950,47504
950,47514
950,47545
951,47598
952,47600
952,47608
952,47613
952,47628
952,47633
952,47639
952,47640
952,47645
953,47657
953,47671
954,47703
955,47752
955,47758
955,47768
955,47782
955,47783
955,47794
955,47796
956,47805
956,47848
957,47853
957,47866
957,47874
957,47886
957,47887
958,47906
958,47912
958,47917
958,47923
958,47929
958,47933
958,47935
958,47944
958,47945
959,47959
959,47978
959,47981
959,47987
959,47990
960,48002
960,48006
960,48010
960,48020
960,48024
960,48027
960,48031
960,48032
960,48034
961,48071
961,48072
961,48073
961,48078
961,48087
961,48091
962,48108
962,48143
962,48148
963,48155
963,48156
963,48199
964,48201
964,48207
964,48214
964,48215
964,48241
964,48243
965,48256
965,48268
965,48284
965,48291
965,48299
966,48302
966,48318
966,48325
966,48344
967,48351
967,48356
967,48358
967,48362
967,48369
967,48373
967,48385
967,48392
967,48396
968,48404
968,48407
968,48425
968,48444
969,48474
969,48479
969,48481
970,48501
970,48513
970,48516
970,48532
970,48535
970,48545
970,48547
971,48561
971,48579
972,48608
972,48616
972,48636
972,48640
972,48641
972,48643
972,48646
973,48656
973,48664
973,48665
973,48675
973,48677
973,48693
973,48695
974,48715
974,48737
975,48781
975,48791
976,48801
976,48804
976,48805
976,48813
976,48816
977,48850
977,48863
977,48870
977,48882
977,48893
977,48894
978,48904
978,48925
978,48934
978,48935
978,48941
979,48967
979,48980
979,48984
979,48990
980,49014
980,49020
980,49042
981,49060
981,49069
981,49073
981,49094
982,49112
982,49126
982,49130
983,49154
983,49169
983,49171
983,49173
983,49185
984,49201
984,49206
984,49211
984,49213
984,49220
984,49222
984,49241
984,49246
985,49252
985,49264
985,49268
985,49269
985,49271
985,49292
985,49296
985,49299
986,49327
986,49335
986,49342
986,49343
987,49351
987,49357
987,49362
987,49367
987,49368
987,49378
987,49381
987,49385
987,49393
987,49396
987,49399
988,49407
988,49409
988,49411
988,49436
988,49445
989,49455
990,49531
990,49534
990,49537
990,49540
990,49549
991,49558
991,49597
992,49603
992,49615
992,49616
992,49649
993,49650
993,49653
993,49671
993,49685
993,49686
993,49692
993,49695
994,49725
994,49733
994,49745
994,49749
995,49755
995,49763
995,49779
995,49786
995,49796
995,49798
996,49811
996,49816
996,49826
996,49828
996,49832
996,49835
996,49838
997,49865
997,49871
997,49890
998,49900
998,49925
998,49939
998,49940
998,49941
998,49945
999,49953
999,49957
999,49958
999,49973
999,49993
