id,shop_id,name
5787,80,'product_name_5787'
5788,64,'product_name_5788'
5789,37,'product_name_5789'
5790,26,'product_name_5790'
5791,75,'product_name_5791'
5792,29,'product_name_5792'
5793,5,'product_name_5793'
5794,50,'product_name_5794'
5795,94,'product_name_5795'
5796,78,'product_name_5796'
5797,44,'product_name_5797'
5798,42,'product_name_5798'
5799,4,'product_name_5799'
5800,40,'product_name_5800'
5801,40,'product_name_5801'
5802,2,'product_name_5802'
5803,72,'product_name_5803'
5804,62,'product_name_5804'
5805,63,'product_name_5805'
5806,8,'product_name_5806'
5807,79,'product_name_5807'
5808,6,'product_name_5808'
5809,51,'product_name_5809'
5810,51,'product_name_5810'
5811,98,'product_name_5811'
5812,68,'product_name_5812'
5813,78,'product_name_5813'
5814,78,'product_name_5814'
5815,91,'product_name_5815'
5816,68,'product_name_5816'
5817,16,'product_name_5817'
5818,67,'product_name_5818'
5819,35,'product_name_5819'
5820,76,'product_name_5820'
5821,4,'product_name_5821'
5822,87,'product_name_5822'
5823,88,'product_name_5823'
5824,4,'product_name_5824'
5825,84,'product_name_5825'
5826,52,'product_name_5826'
5827,49,'product_name_5827'
5828,61,'product_name_5828'
5829,33,'product_name_5829'
5830,74,'product_name_5830'
5831,31,'product_name_5831'
5832,17,'product_name_5832'
5833,6,'product_name_5833'
5834,82,'product_name_5834'
5835,18,'product_name_5835'
5836,27,'product_name_5836'
5837,0,'product_name_5837'
5838,7,'product_name_5838'
5839,9,'product_name_5839'
5840,93,'product_name_5840'
5841,15,'product_name_5841'
5842,49,'product_name_5842'
5843,27,'product_name_5843'
5844,43,'product_name_5844'
5845,24,'product_name_5845'
5846,83,'product_name_5846'
5847,30,'product_name_5847'
5848,18,'product_name_5848'
5849,13,'product_name_5849'
5850,38,'product_name_5850'
5851,70,'product_name_5851'
5852,50,'product_name_5852'
5853,13,'product_name_5853'
5854,80,'product_name_5854'
5855,7,'product_name_5855'
5856,12,'product_name_5856'
5857,34,'product_name_5857'
5858,98,'product_name_5858'
5859,7,'product_name_5859'
5860,70,'product_name_5860'
5861,13,'product_name_5861'
5862,33,'product_name_5862'
5863,64,'product_name_5863'
5864,82,'product_name_5864'
5865,87,'product_name_5865'
5866,10,'product_name_5866'
5867,25,'product_name_5867'
5868,92,'product_name_5868'
5869,98,'product_name_5869'
5870,33,'product_name_5870'
5871,29,'product_name_5871'
5872,33,'product_name_5872'
5873,29,'product_name_5873'
5874,10,'product_name_5874'
5875,97,'product_name_5875'
5876,79,'product_name_5876'
5877,99,'product_name_5877'
5878,9,'product_name_5878'
5879,37,'product_name_5879'
5880,78,'product_name_5880'
5881,45,'product_name_5881'
5882,2,'product_name_5882'
5883,98,'product_name_5883'
5884,21,'product_name_5884'
5885,67,'product_name_5885'
5886,36,'product_name_5886'
5887,33,'product_name_5887'
5888,18,'product_name_5888'
5889,12,'product_name_5889'
5890,84,'product_name_5890'
5891,87,'product_name_5891'
5892,25,'product_name_5892'
5893,74,'product_name_5893'
5894,63,'product_name_5894'
5895,70,'product_name_5895'
5896,87,'product_name_5896'
5897,11,'product_name_5897'
5898,80,'product_name_5898'
5899,8,'product_name_5899'
5900,80,'product_name_5900'
5901,8,'product_name_5901'
5902,19,'product_name_5902'
5903,10,'product_name_5903'
5904,45,'product_name_5904'
5905,63,'product_name_5905'
5906,98,'product_name_5906'
5907,29,'product_name_5907'
5908,59,'product_name_5908'
5909,42,'product_name_5909'
5910,53,'product_name_5910'
5911,24,'product_name_5911'
5912,24,'product_name_5912'
5913,53,'product_name_5913'
5914,56,'product_name_5914'
5915,17,'product_name_5915'
5916,60,'product_name_5916'
5917,24,'product_name_5917'
5918,6,'product_name_5918'
5919,73,'product_name_5919'
5920,26,'product_name_5920'
5921,60,'product_name_5921'
5922,88,'product_name_5922'
5923,0,'product_name_5923'
5924,27,'product_name_5924'
5925,73,'product_name_5925'
5926,66,'product_name_5926'
5927,73,'product_name_5927'
5928,41,'product_name_5928'
5929,47,'product_name_5929'
5930,35,'product_name_5930'
5931,47,'product_name_5931'
5932,69,'product_name_5932'
5933,42,'product_name_5933'
5934,79,'product_name_5934'
5935,68,'product_name_5935'
5936,78,'product_name_5936'
5937,2,'product_name_5937'
5938,6,'product_name_5938'
5939,39,'product_name_5939'
5940,92,'product_name_5940'
5941,36,'product_name_5941'
5942,75,'product_name_5942'
5943,51,'product_name_5943'
5944,17,'product_name_5944'
5945,18,'product_name_5945'
5946,62,'product_name_5946'
5947,15,'product_name_5947'
5948,84,'product_name_5948'
5949,10,'product_name_5949'
5950,52,'product_name_5950'
5951,81,'product_name_5951'
5952,59,'product_name_5952'
5953,64,'product_name_5953'
5954,1,'product_name_5954'
5955,39,'product_name_5955'
5956,79,'product_name_5956'
5957,38,'product_name_5957'
5958,29,'product_name_5958'
5959,74,'product_name_5959'
5960,63,'product_name_5960'
5961,99,'product_name_5961'
5962,56,'product_name_5962'
5963,21,'product_name_5963'
5964,93,'product_name_5964'
5965,9,'product_name_5965'
5966,11,'product_name_5966'
5967,46,'product_name_5967'
5968,18,'product_name_5968'
5969,30,'product_name_5969'
5970,21,'product_name_5970'
5971,88,'product_name_5971'
5972,80,'product_name_5972'
5973,3,'product_name_5973'
5974,30,'product_name_5974'
5975,45,'product_name_5975'
5976,69,'product_name_5976'
5977,38,'product_name_5977'
5978,8,'product_name_5978'
5979,62,'product_name_5979'
5980,71,'product_name_5980'
5981,33,'product_name_5981'
5982,6,'product_name_5982'
5983,89,'product_name_5983'
5984,4,'product_name_5984'
5985,39,'product_name_5985'
5986,22,'product_name_5986'
5987,28,'product_name_5987'
5988,81,'product_name_5988'
5989,46,'product_name_5989'
5990,47,'product_name_5990'
5991,78,'product_name_5991'
5992,18,'product_name_5992'
5993,16,'product_name_5993'
5994,16,'product_name_5994'
5995,88,'product_name_5995'
5996,43,'product_name_5996'
5997,5,'product_name_5997'
5998,52,'product_name_5998'
5999,54,'product_name_5999'
6000,60,'product_name_6000'
6001,54,'product_name_6001'
6002,64,'product_name_6002'
6003,57,'product_name_6003'
6004,18,'product_name_6004'
6005,34,'product_name_6005'
6006,2,'product_name_6006'
6007,64,'product_name_6007'
6008,2,'product_name_6008'
6009,62,'product_name_6009'
6010,75,'product_name_6010'
6011,30,'product_name_6011'
6012,99,'product_name_6012'
6013,69,'product_name_6013'
6014,89,'product_name_6014'
6015,46,'product_name_6015'
6016,81,'product_name_6016'
6017,51,'product_name_6017'
6018,2,'product_name_6018'
6019,54,'product_name_6019'
6020,98,'product_name_6020'
6021,42,'product_name_6021'
6022,34,'product_name_6022'
6023,77,'product_name_6023'
6024,21,'product_name_6024'
6025,43,'product_name_6025'
6026,79,'product_name_6026'
6027,9,'product_name_6027'
6028,27,'product_name_6028'
6029,63,'product_name_6029'
6030,13,'product_name_6030'
6031,22,'product_name_6031'
6032,0,'product_name_6032'
6033,37,'product_name_6033'
6034,35,'product_name_6034'
6035,19,'product_name_6035'
6036,31,'product_name_6036'
6037,7,'product_name_6037'
6038,22,'product_name_6038'
6039,5,'product_name_6039'
6040,45,'product_name_6040'
6041,79,'product_name_6041'
6042,2,'product_name_6042'
6043,83,'product_name_6043'
6044,47,'product_name_6044'
6045,97,'product_name_6045'
6046,14,'product_name_6046'
6047,15,'product_name_6047'
6048,89,'product_name_6048'
6049,64,'product_name_6049'
6050,53,'product_name_6050'
6051,8,'product_name_6051'
6052,73,'product_name_6052'
6053,44,'product_name_6053'
6054,16,'product_name_6054'
6055,93,'product_name_6055'
6056,70,'product_name_6056'
6057,79,'product_name_6057'
6058,99,'product_name_6058'
6059,87,'product_name_6059'
6060,72,'product_name_6060'
6061,26,'product_name_6061'
6062,32,'product_name_6062'
6063,20,'product_name_6063'
6064,18,'product_name_6064'
6065,10,'product_name_6065'
6066,29,'product_name_6066'
6067,40,'product_name_6067'
6068,24,'product_name_6068'
6069,52,'product_name_6069'
6070,58,'product_name_6070'
6071,6,'product_name_6071'
6072,80,'product_name_6072'
6073,95,'product_name_6073'
6074,20,'product_name_6074'
6075,63,'product_name_6075'
6076,12,'product_name_6076'
6077,62,'product_name_6077'
6078,39,'product_name_6078'
6079,71,'product_name_6079'
6080,99,'product_name_6080'
6081,8,'product_name_6081'
6082,94,'product_name_6082'
6083,44,'product_name_6083'
6084,91,'product_name_6084'
6085,95,'product_name_6085'
6086,8,'product_name_6086'
6087,66,'product_name_6087'
6088,60,'product_name_6088'
6089,39,'product_name_6089'
6090,38,'product_name_6090'
6091,2,'product_name_6091'
6092,30,'product_name_6092'
6093,17,'product_name_6093'
6094,93,'product_name_6094'
6095,33,'product_name_6095'
6096,50,'product_name_6096'
6097,94,'product_name_6097'
6098,61,'product_name_6098'
6099,42,'product_name_6099'
6100,62,'product_name_6100'
6101,48,'product_name_6101'
6102,78,'product_name_6102'
6103,24,'product_name_6103'
6104,91,'product_name_6104'
6105,16,'product_name_6105'
6106,13,'product_name_6106'
6107,2,'product_name_6107'
6108,85,'product_name_6108'
6109,67,'product_name_6109'
6110,93,'product_name_6110'
6111,55,'product_name_6111'
6112,92,'product_name_6112'
6113,29,'product_name_6113'
6114,69,'product_name_6114'
6115,98,'product_name_6115'
6116,24,'product_name_6116'
6117,64,'product_name_6117'
6118,55,'product_name_6118'
6119,4,'product_name_6119'
6120,55,'product_name_6120'
6121,26,'product_name_6121'
6122,58,'product_name_6122'
6123,85,'product_name_6123'
6124,76,'product_name_6124'
6125,34,'product_name_6125'
6126,38,'product_name_6126'
6127,70,'product_name_6127'
6128,73,'product_name_6128'
6129,73,'product_name_6129'
6130,17,'product_name_6130'
6131,55,'product_name_6131'
6132,49,'product_name_6132'
6133,92,'product_name_6133'
6134,27,'product_name_6134'
6135,61,'product_name_6135'
6136,78,'product_name_6136'
6137,61,'product_name_6137'
6138,78,'product_name_6138'
6139,76,'product_name_6139'
6140,58,'product_name_6140'
6141,36,'product_name_6141'
6142,65,'product_name_6142'
6143,73,'product_name_6143'
6144,93,'product_name_6144'
6145,38,'product_name_6145'
6146,33,'product_name_6146'
6147,65,'product_name_6147'
6148,13,'product_name_6148'
6149,72,'product_name_6149'
6150,84,'product_name_6150'
6151,56,'product_name_6151'
6152,76,'product_name_6152'
6153,47,'product_name_6153'
6154,78,'product_name_6154'
6155,34,'product_name_6155'
6156,54,'product_name_6156'
6157,47,'product_name_6157'
6158,34,'product_name_6158'
6159,1,'product_name_6159'
6160,32,'product_name_6160'
6161,23,'product_name_6161'
6162,41,'product_name_6162'
6163,92,'product_name_6163'
6164,42,'product_name_6164'
6165,76,'product_name_6165'
6166,99,'product_name_6166'
6167,12,'product_name_6167'
6168,38,'product_name_6168'
6169,45,'product_name_6169'
6170,50,'product_name_6170'
6171,93,'product_name_6171'
6172,75,'product_name_6172'
6173,30,'product_name_6173'
6174,95,'product_name_6174'
6175,4,'product_name_6175'
6176,12,'product_name_6176'
6177,80,'product_name_6177'
6178,63,'product_name_6178'
6179,87,'product_name_6179'
6180,54,'product_name_6180'
6181,67,'product_name_6181'
6182,87,'product_name_6182'
6183,6,'product_name_6183'
6184,11,'product_name_6184'
6185,2,'product_name_6185'
6186,16,'product_name_6186'
6187,34,'product_name_6187'
6188,74,'product_name_6188'
6189,65,'product_name_6189'
6190,46,'product_name_6190'
6191,72,'product_name_6191'
6192,11,'product_name_6192'
6193,15,'product_name_6193'
6194,66,'product_name_6194'
6195,32,'product_name_6195'
6196,39,'product_name_6196'
6197,88,'product_name_6197'
6198,48,'product_name_6198'
6199,21,'product_name_6199'
6200,96,'product_name_6200'
6201,72,'product_name_6201'
6202,14,'product_name_6202'
6203,43,'product_name_6203'
6204,2,'product_name_6204'
6205,91,'product_name_6205'
6206,49,'product_name_6206'
6207,49,'product_name_6207'
6208,26,'product_name_6208'
6209,97,'product_name_6209'
6210,67,'product_name_6210'
6211,27,'product_name_6211'
6212,53,'product_name_6212'
6213,84,'product_name_6213'
6214,3,'product_name_6214'
6215,46,'product_name_6215'
6216,55,'product_name_6216'
6217,50,'product_name_6217'
6218,78,'product_name_6218'
6219,89,'product_name_6219'
6220,12,'product_name_6220'
6221,20,'product_name_6221'
6222,7,'product_name_6222'
6223,69,'product_name_6223'
6224,71,'product_name_6224'
6225,80,'product_name_6225'
6226,15,'product_name_6226'
6227,1,'product_name_6227'
6228,18,'product_name_6228'
6229,83,'product_name_6229'
6230,14,'product_name_6230'
6231,40,'product_name_6231'
6232,60,'product_name_6232'
6233,49,'product_name_6233'
6234,38,'product_name_6234'
6235,24,'product_name_6235'
6236,18,'product_name_6236'
6237,92,'product_name_6237'
6238,54,'product_name_6238'
6239,61,'product_name_6239'
6240,77,'product_name_6240'
6241,54,'product_name_6241'
6242,48,'product_name_6242'
6243,86,'product_name_6243'
6244,21,'product_name_6244'
6245,87,'product_name_6245'
6246,18,'product_name_6246'
6247,60,'product_name_6247'
6248,90,'product_name_6248'
6249,46,'product_name_6249'
6250,84,'product_name_6250'
6251,44,'product_name_6251'
6252,26,'product_name_6252'
6253,71,'product_name_6253'
6254,70,'product_name_6254'
6255,44,'product_name_6255'
6256,30,'product_name_6256'
6257,89,'product_name_6257'
6258,23,'product_name_6258'
6259,94,'product_name_6259'
6260,37,'product_name_6260'
6261,36,'product_name_6261'
6262,6,'product_name_6262'
6263,76,'product_name_6263'
6264,12,'product_name_6264'
6265,32,'product_name_6265'
6266,87,'product_name_6266'
6267,47,'product_name_6267'
6268,46,'product_name_6268'
6269,96,'product_name_6269'
6270,0,'product_name_6270'
6271,69,'product_name_6271'
6272,78,'product_name_6272'
6273,17,'product_name_6273'
6274,16,'product_name_6274'
6275,18,'product_name_6275'
6276,66,'product_name_6276'
6277,67,'product_name_6277'
6278,64,'product_name_6278'
6279,86,'product_name_6279'
6280,99,'product_name_6280'
6281,27,'product_name_6281'
6282,65,'product_name_6282'
6283,49,'product_name_6283'
6284,86,'product_name_6284'
6285,43,'product_name_6285'
6286,39,'product_name_6286'
6287,34,'product_name_6287'
6288,96,'product_name_6288'
6289,97,'product_name_6289'
6290,89,'product_name_6290'
6291,43,'product_name_6291'
6292,62,'product_name_6292'
6293,30,'product_name_6293'
6294,47,'product_name_6294'
6295,8,'product_name_6295'
6296,3,'product_name_6296'
6297,47,'product_name_6297'
6298,67,'product_name_6298'
6299,79,'product_name_6299'
6300,20,'product_name_6300'
6301,22,'product_name_6301'
6302,18,'product_name_6302'
6303,96,'product_name_6303'
6304,43,'product_name_6304'
6305,87,'product_name_6305'
6306,56,'product_name_6306'
6307,65,'product_name_6307'
6308,76,'product_name_6308'
6309,39,'product_name_6309'
6310,53,'product_name_6310'
6311,79,'product_name_6311'
6312,88,'product_name_6312'
6313,12,'product_name_6313'
6314,15,'product_name_6314'
6315,53,'product_name_6315'
6316,70,'product_name_6316'
6317,74,'product_name_6317'
6318,24,'product_name_6318'
6319,71,'product_name_6319'
6320,4,'product_name_6320'
6321,31,'product_name_6321'
6322,42,'product_name_6322'
6323,33,'product_name_6323'
6324,18,'product_name_6324'
6325,23,'product_name_6325'
6326,27,'product_name_6326'
6327,44,'product_name_6327'
6328,40,'product_name_6328'
6329,85,'product_name_6329'
6330,83,'product_name_6330'
6331,91,'product_name_6331'
6332,9,'product_name_6332'
6333,33,'product_name_6333'
6334,60,'product_name_6334'
6335,59,'product_name_6335'
6336,58,'product_name_6336'
6337,15,'product_name_6337'
6338,21,'product_name_6338'
6339,43,'product_name_6339'
6340,80,'product_name_6340'
6341,4,'product_name_6341'
6342,43,'product_name_6342'
6343,11,'product_name_6343'
6344,81,'product_name_6344'
6345,54,'product_name_6345'
6346,70,'product_name_6346'
6347,85,'product_name_6347'
6348,7,'product_name_6348'
6349,7,'product_name_6349'
6350,41,'product_name_6350'
6351,76,'product_name_6351'
6352,40,'product_name_6352'
6353,62,'product_name_6353'
6354,77,'product_name_6354'
6355,58,'product_name_6355'
6356,40,'product_name_6356'
6357,94,'product_name_6357'
6358,99,'product_name_6358'
6359,57,'product_name_6359'
6360,37,'product_name_6360'
6361,9,'product_name_6361'
6362,97,'product_name_6362'
6363,75,'product_name_6363'
6364,7,'product_name_6364'
6365,28,'product_name_6365'
6366,49,'product_name_6366'
6367,39,'product_name_6367'
6368,59,'product_name_6368'
6369,69,'product_name_6369'
6370,45,'product_name_6370'
6371,32,'product_name_6371'
6372,15,'product_name_6372'
6373,66,'product_name_6373'
6374,9,'product_name_6374'
6375,71,'product_name_6375'
6376,1,'product_name_6376'
6377,26,'product_name_6377'
6378,94,'product_name_6378'
6379,28,'product_name_6379'
6380,89,'product_name_6380'
6381,51,'product_name_6381'
6382,47,'product_name_6382'
6383,28,'product_name_6383'
6384,7,'product_name_6384'
6385,51,'product_name_6385'
6386,22,'product_name_6386'
6387,24,'product_name_6387'
6388,96,'product_name_6388'
6389,91,'product_name_6389'
6390,82,'product_name_6390'
6391,6,'product_name_6391'
6392,75,'product_name_6392'
6393,27,'product_name_6393'
6394,39,'product_name_6394'
6395,82,'product_name_6395'
6396,95,'product_name_6396'
6397,53,'product_name_6397'
6398,59,'product_name_6398'
6399,73,'product_name_6399'
6400,32,'product_name_6400'
6401,87,'product_name_6401'
6402,47,'product_name_6402'
6403,79,'product_name_6403'
6404,43,'product_name_6404'
6405,39,'product_name_6405'
6406,71,'product_name_6406'
6407,32,'product_name_6407'
6408,75,'product_name_6408'
6409,47,'product_name_6409'
6410,37,'product_name_6410'
6411,25,'product_name_6411'
6412,32,'product_name_6412'
6413,3,'product_name_6413'
6414,7,'product_name_6414'
6415,14,'product_name_6415'
6416,90,'product_name_6416'
6417,87,'product_name_6417'
6418,41,'product_name_6418'
6419,13,'product_name_6419'
6420,51,'product_name_6420'
6421,64,'product_name_6421'
6422,66,'product_name_6422'
6423,73,'product_name_6423'
6424,0,'product_name_6424'
6425,43,'product_name_6425'
6426,81,'product_name_6426'
6427,16,'product_name_6427'
6428,91,'product_name_6428'
6429,78,'product_name_6429'
6430,56,'product_name_6430'
6431,53,'product_name_6431'
6432,62,'product_name_6432'
6433,70,'product_name_6433'
6434,22,'product_name_6434'
6435,32,'product_name_6435'
6436,91,'product_name_6436'
6437,80,'product_name_6437'
6438,32,'product_name_6438'
6439,34,'product_name_6439'
6440,77,'product_name_6440'
6441,84,'product_name_6441'
6442,36,'product_name_6442'
6443,67,'product_name_6443'
6444,14,'product_name_6444'
6445,64,'product_name_6445'
6446,33,'product_name_6446'
6447,88,'product_name_6447'
6448,74,'product_name_6448'
6449,96,'product_name_6449'
6450,51,'product_name_6450'
6451,71,'product_name_6451'
6452,74,'product_name_6452'
6453,26,'product_name_6453'
6454,92,'product_name_6454'
6455,52,'product_name_6455'
6456,22,'product_name_6456'
6457,7,'product_name_6457'
6458,70,'product_name_6458'
6459,21,'product_name_6459'
6460,79,'product_name_6460'
6461,53,'product_name_6461'
6462,98,'product_name_6462'
6463,32,'product_name_6463'
6464,26,'product_name_6464'
6465,65,'product_name_6465'
6466,79,'product_name_6466'
6467,48,'product_name_6467'
6468,3,'product_name_6468'
6469,93,'product_name_6469'
6470,49,'product_name_6470'
6471,75,'product_name_6471'
6472,6,'product_name_6472'
6473,24,'product_name_6473'
6474,17,'product_name_6474'
6475,50,'product_name_6475'
6476,78,'product_name_6476'
6477,93,'product_name_6477'
6478,33,'product_name_6478'
6479,10,'product_name_6479'
6480,66,'product_name_6480'
6481,70,'product_name_6481'
6482,69,'product_name_6482'
6483,66,'product_name_6483'
6484,50,'product_name_6484'
6485,87,'product_name_6485'
6486,19,'product_name_6486'
6487,85,'product_name_6487'
6488,15,'product_name_6488'
6489,70,'product_name_6489'
6490,37,'product_name_6490'
6491,21,'product_name_6491'
6492,86,'product_name_6492'
6493,75,'product_name_6493'
6494,72,'product_name_6494'
6495,65,'product_name_6495'
6496,29,'product_name_6496'
6497,99,'product_name_6497'
6498,92,'product_name_6498'
6499,98,'product_name_6499'
6500,6,'product_name_6500'
6501,98,'product_name_6501'
6502,96,'product_name_6502'
6503,11,'product_name_6503'
6504,35,'product_name_6504'
6505,7,'product_name_6505'
6506,19,'product_name_6506'
6507,65,'product_name_6507'
6508,99,'product_name_6508'
6509,25,'product_name_6509'
6510,65,'product_name_6510'
6511,3,'product_name_6511'
6512,7,'product_name_6512'
6513,58,'product_name_6513'
6514,88,'product_name_6514'
6515,72,'product_name_6515'
6516,66,'product_name_6516'
6517,43,'product_name_6517'
6518,65,'product_name_6518'
6519,9,'product_name_6519'
6520,21,'product_name_6520'
6521,63,'product_name_6521'
6522,35,'product_name_6522'
6523,60,'product_name_6523'
6524,87,'product_name_6524'
6525,17,'product_name_6525'
6526,35,'product_name_6526'
6527,93,'product_name_6527'
6528,54,'product_name_6528'
6529,7,'product_name_6529'
6530,41,'product_name_6530'
6531,27,'product_name_6531'
6532,30,'product_name_6532'
6533,42,'product_name_6533'
6534,75,'product_name_6534'
6535,93,'product_name_6535'
6536,73,'product_name_6536'
6537,37,'product_name_6537'
6538,48,'product_name_6538'
6539,5,'product_name_6539'
6540,53,'product_name_6540'
6541,27,'product_name_6541'
6542,63,'product_name_6542'
6543,18,'product_name_6543'
6544,29,'product_name_6544'
6545,85,'product_name_6545'
6546,80,'product_name_6546'
6547,31,'product_name_6547'
6548,16,'product_name_6548'
6549,35,'product_name_6549'
6550,54,'product_name_6550'
6551,26,'product_name_6551'
6552,64,'product_name_6552'
6553,90,'product_name_6553'
6554,32,'product_name_6554'
6555,6,'product_name_6555'
6556,80,'product_name_6556'
6557,11,'product_name_6557'
6558,49,'product_name_6558'
6559,74,'product_name_6559'
6560,12,'product_name_6560'
6561,43,'product_name_6561'
6562,85,'product_name_6562'
6563,81,'product_name_6563'
6564,49,'product_name_6564'
6565,17,'product_name_6565'
6566,42,'product_name_6566'
6567,69,'product_name_6567'
6568,30,'product_name_6568'
6569,45,'product_name_6569'
6570,63,'product_name_6570'
6571,60,'product_name_6571'
6572,49,'product_name_6572'
6573,13,'product_name_6573'
6574,84,'product_name_6574'
6575,9,'product_name_6575'
6576,26,'product_name_6576'
6577,84,'product_name_6577'
6578,13,'product_name_6578'
6579,83,'product_name_6579'
6580,82,'product_name_6580'
6581,77,'product_name_6581'
6582,51,'product_name_6582'
6583,49,'product_name_6583'
6584,74,'product_name_6584'
6585,80,'product_name_6585'
6586,50,'product_name_6586'
6587,55,'product_name_6587'
6588,42,'product_name_6588'
6589,41,'product_name_6589'
6590,59,'product_name_6590'
6591,45,'product_name_6591'
6592,75,'product_name_6592'
6593,16,'product_name_6593'
6594,26,'product_name_6594'
6595,37,'product_name_6595'
6596,58,'product_name_6596'
6597,30,'product_name_6597'
6598,23,'product_name_6598'
6599,82,'product_name_6599'
6600,41,'product_name_6600'
6601,91,'product_name_6601'
6602,5,'product_name_6602'
6603,6,'product_name_6603'
6604,54,'product_name_6604'
6605,5,'product_name_6605'
6606,44,'product_name_6606'
6607,36,'product_name_6607'
6608,67,'product_name_6608'
6609,49,'product_name_6609'
6610,58,'product_name_6610'
6611,30,'product_name_6611'
6612,2,'product_name_6612'
6613,88,'product_name_6613'
6614,90,'product_name_6614'
6615,35,'product_name_6615'
6616,3,'product_name_6616'
6617,1,'product_name_6617'
6618,55,'product_name_6618'
6619,36,'product_name_6619'
6620,36,'product_name_6620'
6621,19,'product_name_6621'
6622,99,'product_name_6622'
6623,58,'product_name_6623'
6624,85,'product_name_6624'
6625,86,'product_name_6625'
6626,42,'product_name_6626'
6627,16,'product_name_6627'
6628,47,'product_name_6628'
6629,89,'product_name_6629'
6630,97,'product_name_6630'
6631,64,'product_name_6631'
6632,28,'product_name_6632'
6633,3,'product_name_6633'
6634,37,'product_name_6634'
6635,63,'product_name_6635'
6636,46,'product_name_6636'
6637,74,'product_name_6637'
6638,78,'product_name_6638'
6639,7,'product_name_6639'
6640,77,'product_name_6640'
6641,53,'product_name_6641'
6642,76,'product_name_6642'
6643,94,'product_name_6643'
6644,97,'product_name_6644'
6645,33,'product_name_6645'
6646,83,'product_name_6646'
6647,27,'product_name_6647'
6648,53,'product_name_6648'
6649,53,'product_name_6649'
6650,93,'product_name_6650'
6651,91,'product_name_6651'
6652,18,'product_name_6652'
6653,70,'product_name_6653'
6654,81,'product_name_6654'
6655,68,'product_name_6655'
6656,41,'product_name_6656'
6657,67,'product_name_6657'
6658,22,'product_name_6658'
6659,12,'product_name_6659'
6660,74,'product_name_6660'
6661,39,'product_name_6661'
6662,95,'product_name_6662'
6663,26,'product_name_6663'
6664,2,'product_name_6664'
6665,9,'product_name_6665'
6666,80,'product_name_6666'
6667,25,'product_name_6667'
6668,87,'product_name_6668'
6669,51,'product_name_6669'
6670,92,'product_name_6670'
6671,83,'product_name_6671'
6672,80,'product_name_6672'
6673,87,'product_name_6673'
6674,12,'product_name_6674'
6675,49,'product_name_6675'
6676,86,'product_name_6676'
6677,91,'product_name_6677'
6678,90,'product_name_6678'
6679,11,'product_name_6679'
6680,83,'product_name_6680'
6681,58,'product_name_6681'
6682,47,'product_name_6682'
6683,83,'product_name_6683'
6684,77,'product_name_6684'
6685,42,'product_name_6685'
6686,87,'product_name_6686'
6687,90,'product_name_6687'
6688,69,'product_name_6688'
6689,21,'product_name_6689'
6690,24,'product_name_6690'
6691,95,'product_name_6691'
6692,16,'product_name_6692'
6693,64,'product_name_6693'
6694,97,'product_name_6694'
6695,72,'product_name_6695'
6696,84,'product_name_6696'
6697,52,'product_name_6697'
6698,89,'product_name_6698'
6699,33,'product_name_6699'
6700,16,'product_name_6700'
6701,77,'product_name_6701'
6702,86,'product_name_6702'
6703,85,'product_name_6703'
6704,95,'product_name_6704'
6705,56,'product_name_6705'
6706,81,'product_name_6706'
6707,55,'product_name_6707'
6708,35,'product_name_6708'
6709,86,'product_name_6709'
6710,31,'product_name_6710'
6711,93,'product_name_6711'
6712,33,'product_name_6712'
6713,47,'product_name_6713'
6714,36,'product_name_6714'
6715,38,'product_name_6715'
6716,40,'product_name_6716'
6717,10,'product_name_6717'
6718,90,'product_name_6718'
6719,97,'product_name_6719'
6720,70,'product_name_6720'
6721,65,'product_name_6721'
6722,82,'product_name_6722'
6723,20,'product_name_6723'
6724,76,'product_name_6724'
6725,44,'product_name_6725'
6726,10,'product_name_6726'
6727,32,'product_name_6727'
6728,5,'product_name_6728'
6729,58,'product_name_6729'
6730,32,'product_name_6730'
6731,10,'product_name_6731'
6732,52,'product_name_6732'
6733,22,'product_name_6733'
6734,99,'product_name_6734'
6735,26,'product_name_6735'
6736,89,'product_name_6736'
6737,1,'product_name_6737'
6738,64,'product_name_6738'
6739,0,'product_name_6739'
6740,24,'product_name_6740'
6741,88,'product_name_6741'
6742,47,'product_name_6742'
6743,78,'product_name_6743'
6744,66,'product_name_6744'
6745,41,'product_name_6745'
6746,20,'product_name_6746'
6747,10,'product_name_6747'
6748,30,'product_name_6748'
6749,0,'product_name_6749'
6750,35,'product_name_6750'
6751,58,'product_name_6751'
6752,13,'product_name_6752'
6753,40,'product_name_6753'
6754,23,'product_name_6754'
6755,98,'product_name_6755'
6756,73,'product_name_6756'
6757,59,'product_name_6757'
6758,49,'product_name_6758'
6759,16,'product_name_6759'
6760,89,'product_name_6760'
6761,16,'product_name_6761'
6762,79,'product_name_6762'
6763,40,'product_name_6763'
6764,45,'product_name_6764'
6765,79,'product_name_6765'
6766,12,'product_name_6766'
6767,34,'product_name_6767'
6768,1,'product_name_6768'
6769,44,'product_name_6769'
6770,4,'product_name_6770'
6771,89,'product_name_6771'
6772,7,'product_name_6772'
6773,47,'product_name_6773'
6774,89,'product_name_6774'
6775,93,'product_name_6775'
6776,56,'product_name_6776'
6777,90,'product_name_6777'
6778,43,'product_name_6778'
6779,40,'product_name_6779'
6780,25,'product_name_6780'
6781,5,'product_name_6781'
6782,63,'product_name_6782'
6783,17,'product_name_6783'
6784,65,'product_name_6784'
6785,22,'product_name_6785'
